code,name,type,abbr,full
018569,长信稳固60天滚动持有债券C,债券型-中短债,CXWG60TGDCYZQC,CHANGXINWENGU60TIANGUNDONGCHIYOUZHAIQUANC
018570,华宝安元债券A,债券型-混合二级,HBAYZQA,HUABAOANYUANZHAIQUANA
018571,华宝安元债券C,债券型-混合二级,HBAYZQC,HUABAOANYUANZHAIQUANC
018572,华宝远恒混合A,混合型-偏股,HBYHHHA,HUABAOYUANHENGHUNHEA
018573,华宝远恒混合C,混合型-偏股,HBYHHHC,HUABAOYUANHENGHUNHEC
018574,兴银丰盈灵活配置C,混合型-灵活,XYFYLHPZC,XINGYINFENGYINGLINGHUOPEIZHIC
018575,鑫元慧享纯债3个月定开A,债券型-长债,XYHXCZ3GYDKA,XINYUANHUIXIANGCHUNZHAI3GEYUEDINGKAIA
018576,鑫元慧享纯债3个月定开C,债券型-长债,XYHXCZ3GYDKC,XINYUANHUIXIANGCHUNZHAI3GEYUEDINGKAIC
018577,摩根恒生科技ETF发起式联接(QDII)A,指数型-海外股票,MGHSKJETFFQSLJQDIIA,MOGENHENGSHENGKEJIETFFAQISHILIANJIEQDIIA
018578,摩根恒生科技ETF发起式联接(QDII)C,指数型-海外股票,MGHSKJETFFQSLJQDIIC,MOGENHENGSHENGKEJIETFFAQISHILIANJIEQDIIC
018579,鑫元国证2000指数增强A,指数型-股票,XYGZ2000ZSZQA,XINYUANGUOZHENG2000ZHISHUZENGQIANGA
018580,鑫元国证2000指数增强C,指数型-股票,XYGZ2000ZSZQC,XINYUANGUOZHENG2000ZHISHUZENGQIANGC
018581,中银纯债债券D,债券型-长债,ZYCZZQD,ZHONGYINCHUNZHAIZHAIQUAND
018582,华泰紫金碳中和混合发起A,混合型-偏股,HTZJTZHHHFQA,HUATAIZIJINTANZHONGHEHUNHEFAQIA
018583,华泰紫金碳中和混合发起C,混合型-偏股,HTZJTZHHHFQC,HUATAIZIJINTANZHONGHEHUNHEFAQIC
018584,浦银安盛普兴3个月定开债券,债券型-长债,PYASPX3GYDKZQ,PUYINANSHENGPUXING3GEYUEDINGKAIZHAIQUAN
018585,汇添富养老2035三年持有混合(FOF),FOF-均衡型,HTFYL2035SNCYHHFOF,HUITIANFUYANGLAO2035SANNIANCHIYOUHUNHEFOF
018586,汇添富双享增利债券A,债券型-混合二级,HTFSXZLZQA,HUITIANFUSHUANGXIANGZENGLIZHAIQUANA
018587,汇添富双享增利债券C,债券型-混合二级,HTFSXZLZQC,HUITIANFUSHUANGXIANGZENGLIZHAIQUANC
018588,易方达优势回报混合(FOF-LOF)C,FOF-进取型,YFDYSHBHHFOFLOFC,YIFANGDAYOUSHIHUIBAOHUNHEFOFLOFC
018589,农银信息传媒股票C,股票型,NYXXCMGPC,NONGYINXINXICHUANMEIGUPIAOC
018590,银华体育文化灵活配置混合C,混合型-灵活,YHTYWHLHPZHHC,YINHUATIYUWENHUALINGHUOPEIZHIHUNHEC
018591,博时中证银行指数(LOF)C,指数型-股票,BSZZYHZSLOFC,BOSHIZHONGZHENGYINHANGZHISHULOFC
018592,中欧汇利债券A,债券型-混合二级,ZOHLZQA,ZHONGOUHUILIZHAIQUANA
018593,中欧汇利债券C,债券型-混合二级,ZOHLZQC,ZHONGOUHUILIZHAIQUANC
018594,格林泓盈利率债,债券型-长债,GLHYLLZ,GELINHONGYINGLILVZHAI
018595,华商利欣回报债券A,债券型-混合二级,HSLXHBZQA,HUASHANGLIXINHUIBAOZHAIQUANA
018596,华商利欣回报债券C,债券型-混合二级,HSLXHBZQC,HUASHANGLIXINHUIBAOZHAIQUANC
018597,兴证全球招益债券A,债券型-混合二级,XZQQZYZQA,XINGZHENGQUANQIUZHAOYIZHAIQUANA
018598,兴证全球招益债券C,债券型-混合二级,XZQQZYZQC,XINGZHENGQUANQIUZHAOYIZHAIQUANC
018599,交银天利宝货币C,货币型-普通货币,JYTLBHBC,JIAOYINTIANLIBAOHUOBIC
018600,景顺长城鼎益混合(LOF)C,混合型-偏股,JSCCDYHHLOFC,JINGSHUNCHANGCHENGDINGYIHUNHELOFC
018601,长城集利债券发起式A,债券型-混合二级,CCJLZQFQSA,CHANGCHENGJILIZHAIQUANFAQISHIA
018602,长城集利债券发起式C,债券型-混合二级,CCJLZQFQSC,CHANGCHENGJILIZHAIQUANFAQISHIC
018603,永赢鑫欣混合C,混合型-偏债,YYXXHHC,YONGYINGXINXINHUNHEC
018605,中银养老目标日期2035三年持有混合发起(FOF),FOF-均衡型,ZYYLMBRQ2035SNCYHHFQFOF,ZHONGYINYANGLAOMUBIAORIQI2035SANNIANCHIYOUHUNHEFAQIFOF
018606,融通通祺债券C,债券型-长债,RTTQZQC,RONGTONGTONGQIZHAIQUANC
018607,建信现金添利货币C,货币型-普通货币,JXXJTLHBC,JIANXINXIANJINTIANLIHUOBIC
018608,国投瑞银增利宝货币D,货币型-普通货币,GTRYZLBHBD,GUOTOURUIYINZENGLIBAOHUOBID
018609,华泰柏瑞锦合债券,债券型-长债,HTBRJHZQ,HUATAIBAIRUIJINHEZHAIQUAN
018610,兴证全球中证同业存单AAA指数7天持有,指数型-固收,XZQQZZTYCDAAAZS7TCY,XINGZHENGQUANQIUZHONGZHENGTONGYECUNDANAAAZHISHU7TIANCHIYOU
018611,鹏华高端装备一年持有期混合A,混合型-偏股,PHGDZBYNCYQHHA,PENGHUAGAODUANZHUANGBEIYINIANCHIYOUQIHUNHEA
018612,鹏华高端装备一年持有期混合C,混合型-偏股,PHGDZBYNCYQHHC,PENGHUAGAODUANZHUANGBEIYINIANCHIYOUQIHUNHEC
018613,红塔红土中证同业存单AAA指数7天持有,指数型-固收,HTHTZZTYCDAAAZS7TCY,HONGTAHONGTUZHONGZHENGTONGYECUNDANAAAZHISHU7TIANCHIYOU
018614,万家货币D,货币型-普通货币,WJHBD,WANJIAHUOBID
018615,光大保德信睿阳纯债债券A,债券型-长债,GDBDXRYCZZQA,GUANGDABAODEXINRUIYANGCHUNZHAIZHAIQUANA
018616,光大保德信睿阳纯债债券C,债券型-长债,GDBDXRYCZZQC,GUANGDABAODEXINRUIYANGCHUNZHAIZHAIQUANC
018618,中信保诚远见成长混合A,混合型-偏股,ZXBCYJCZHHA,ZHONGXINBAOCHENGYUANJIANCHENGZHANGHUNHEA
018619,中信保诚远见成长混合C,混合型-偏股,ZXBCYJCZHHC,ZHONGXINBAOCHENGYUANJIANCHENGZHANGHUNHEC
018620,兴证全球兴晨六个月持有混合A,混合型-偏债,XZQQXCLGYCYHHA,XINGZHENGQUANQIUXINGCHENLIUGEYUECHIYOUHUNHEA
018621,兴证全球兴晨六个月持有混合C,混合型-偏债,XZQQXCLGYCYHHC,XINGZHENGQUANQIUXINGCHENLIUGEYUECHIYOUHUNHEC
018622,创金合信尊享纯债债券C,债券型-长债,CJHXZXCZZQC,CHUANGJINHEXINZUNXIANGCHUNZHAIZHAIQUANC
018623,海富通盈丰一年定开债券发起式,债券型-长债,HFTYFYNDKZQFQS,HAIFUTONGYINGFENGYINIANDINGKAIZHAIQUANFAQISHI
018624,国泰君安君增利60天滚动持有债券发起式A,债券型-中短债,GTJAJZL60TGDCYZQFQSA,GUOTAIJUNANJUNZENGLI60TIANGUNDONGCHIYOUZHAIQUANFAQISHIA
018625,国泰君安君增利60天滚动持有债券发起式C,债券型-中短债,GTJAJZL60TGDCYZQFQSC,GUOTAIJUNANJUNZENGLI60TIANGUNDONGCHIYOUZHAIQUANFAQISHIC
018626,富国兴享回报6个月持有期混合A,混合型-偏债,FGXXHB6GYCYQHHA,FUGUOXINGXIANGHUIBAO6GEYUECHIYOUQIHUNHEA
018627,富国兴享回报6个月持有期混合C,混合型-偏债,FGXXHB6GYCYQHHC,FUGUOXINGXIANGHUIBAO6GEYUECHIYOUQIHUNHEC
018628,中金兴元6个月持有混合A,混合型-偏债,ZJXY6GYCYHHA,ZHONGJINXINGYUAN6GEYUECHIYOUHUNHEA
018629,中金兴元6个月持有混合C,混合型-偏债,ZJXY6GYCYHHC,ZHONGJINXINGYUAN6GEYUECHIYOUHUNHEC
018632,银华顺和债券,债券型-长债,YHSHZQ,YINHUASHUNHEZHAIQUAN
018633,财通中证500指数增强A,指数型-股票,CTZZ500ZSZQA,CAITONGZHONGZHENG500ZHISHUZENGQIANGA
018634,财通中证500指数增强C,指数型-股票,CTZZ500ZSZQC,CAITONGZHONGZHENG500ZHISHUZENGQIANGC
018637,农银金恒债券,债券型-长债,NYJHZQ,NONGYINJINHENGZHAIQUAN
018638,国泰研究优势混合C,混合型-偏股,GTYJYSHHC,GUOTAIYANJIUYOUSHIHUNHEC
018639,中加民丰纯债C,债券型-长债,ZJMFCZC,ZHONGJIAMINFENGCHUNZHAIC
018640,华安沣润债券A,债券型-混合二级,HAFRZQA,HUAANFENGRUNZHAIQUANA
018641,华安沣润债券C,债券型-混合二级,HAFRZQC,HUAANFENGRUNZHAIQUANC
018642,金鹰添福纯债债券A,债券型-长债,JYTFCZZQA,JINYINGTIANFUCHUNZHAIZHAIQUANA
018643,金鹰添福纯债债券C,债券型-长债,JYTFCZZQC,JINYINGTIANFUCHUNZHAIZHAIQUANC
018646,易方达中证家电龙头指数发起式A,指数型-股票,YFDZZJDLTZSFQSA,YIFANGDAZHONGZHENGJIADIANLONGTOUZHISHUFAQISHIA
018647,易方达中证家电龙头指数发起式C,指数型-股票,YFDZZJDLTZSFQSC,YIFANGDAZHONGZHENGJIADIANLONGTOUZHISHUFAQISHIC
018648,永赢鑫享混合C,混合型-偏债,YYXXHHC,YONGYINGXINXIANGHUNHEC
018649,富国安益货币E,货币型-普通货币,FGAYHBE,FUGUOANYIHUOBIE
018650,光大保德信国企改革股票C,股票型,GDBDXGQGGGPC,GUANGDABAODEXINGUOQIGAIGEGUPIAOC
018651,信澳通合稳健三个月持有期混合型(FOF)A,FOF-稳健型,XATHWJSGYCYQHHXFOFA,XINAOTONGHEWENJIANSANGEYUECHIYOUQIHUNHEXINGFOFA
018652,信澳通合稳健三个月持有期混合型(FOF)C,FOF-稳健型,XATHWJSGYCYQHHXFOFC,XINAOTONGHEWENJIANSANGEYUECHIYOUQIHUNHEXINGFOFC
018653,万家国证2000指数增强A,指数型-股票,WJGZ2000ZSZQA,WANJIAGUOZHENG2000ZHISHUZENGQIANGA
018654,万家国证2000指数增强C,指数型-股票,WJGZ2000ZSZQC,WANJIAGUOZHENG2000ZHISHUZENGQIANGC
018655,光大保德信耀钱包货币C,货币型-普通货币,GDBDXYQBHBC,GUANGDABAODEXINYAOQIANBAOHUOBIC
018656,新华行业周期轮换混合C,混合型-偏股,XHHYZQLHHHC,XINHUAHANGYEZHOUQILUNHUANHUNHEC
018658,兴银消费新趋势灵活配置C,混合型-灵活,XYXFXQSLHPZC,XINGYINXIAOFEIXINQUSHILINGHUOPEIZHIC
018659,德邦如意货币E,货币型-普通货币,DBRYHBE,DEBANGRUYIHUOBIE
018660,中科沃土转型升级混合C,混合型-灵活,ZKWTZXSJHHC,ZHONGKEWOTUZHUANXINGSHENGJIHUNHEC
018661,大成中证1000指数增强发起式A,指数型-股票,DCZZ1000ZSZQFQSA,DACHENGZHONGZHENG1000ZHISHUZENGQIANGFAQISHIA
018662,大成中证1000指数增强发起式C,指数型-股票,DCZZ1000ZSZQFQSC,DACHENGZHONGZHENG1000ZHISHUZENGQIANGFAQISHIC
018663,中欧国证2000指数增强A,指数型-股票,ZOGZ2000ZSZQA,ZHONGOUGUOZHENG2000ZHISHUZENGQIANGA
018664,中欧国证2000指数增强C,指数型-股票,ZOGZ2000ZSZQC,ZHONGOUGUOZHENG2000ZHISHUZENGQIANGC
018665,南方宁元债券,债券型-长债,NFNYZQ,NANFANGNINGYUANZHAIQUAN
018666,鹏扬利沣短债D,债券型-中短债,PYLFDZD,PENGYANGLIFENGDUANZHAID
018667,国寿安保鑫钱包货币C,货币型-普通货币,GSABXQBHBC,GUOSHOUANBAOXINQIANBAOHUOBIC
018668,中信建投景润3个月定开债券D,债券型-长债,ZXJTJR3GYDKZQD,ZHONGXINJIANTOUJINGRUN3GEYUEDINGKAIZHAIQUAND
018669,兴华安惠纯债A,债券型-长债,XHAHCZA,XINGHUAANHUICHUNZHAIA
018670,兴华安惠纯债C,债券型-长债,XHAHCZC,XINGHUAANHUICHUNZHAIC
018671,广发添利货币C,货币型-普通货币,GFTLHBC,GUANGFATIANLIHUOBIC
018672,广发安诚养老目标2040三年持有混合发起式(FOF)A,FOF-均衡型,GFACYLMB2040SNCYHHFQSFOFA,GUANGFAANCHENGYANGLAOMUBIAO2040SANNIANCHIYOUHUNHEFAQISHIFOFA
018673,财通资管康恒平衡养老目标三年持有混合发起式(FOF),FOF-均衡型,CTZGKHPHYLMBSNCYHHFQSFOF,CAITONGZIGUANKANGHENGPINGHENGYANGLAOMUBIAOSANNIANCHIYOUHUNHEFAQISHIFOF
018674,渤海汇金优选进取6个月持有混合发起(FOF)A,FOF-进取型,BHHJYXJQ6GYCYHHFQFOFA,BOHAIHUIJINYOUXUANJINQU6GEYUECHIYOUHUNHEFAQIFOFA
018675,渤海汇金优选进取6个月持有混合发起(FOF)C,FOF-进取型,BHHJYXJQ6GYCYHHFQFOFC,BOHAIHUIJINYOUXUANJINQU6GEYUECHIYOUHUNHEFAQIFOFC
018678,中泰中证同业存单AAA指数7天持有,指数型-固收,ZTZZTYCDAAAZS7TCY,ZHONGTAIZHONGZHENGTONGYECUNDANAAAZHISHU7TIANCHIYOU
018679,招商安和债券A,债券型-混合二级,ZSAHZQA,ZHAOSHANGANHEZHAIQUANA
018680,招商安和债券C,债券型-混合二级,ZSAHZQC,ZHAOSHANGANHEZHAIQUANC
018681,国联安气候变化混合C,混合型-偏股,GLAQHBHHHC,GUOLIANANQIHOUBIANHUAHUNHEC
018682,鑫元浩鑫增强债券A,债券型-混合二级,XYHXZQZQA,XINYUANHAOXINZENGQIANGZHAIQUANA
018683,鑫元浩鑫增强债券C,债券型-混合二级,XYHXZQZQC,XINYUANHAOXINZENGQIANGZHAIQUANC
018684,汇泉安盈回报债券E,债券型-混合二级,HQAYHBZQE,HUIQUANANYINGHUIBAOZHAIQUANE
018685,银华中债1-3年国开行债券指数D,指数型-固收,YHZZ13NGKHZQZSD,YINHUAZHONGZHAI13NIANGUOKAIHANGZHAIQUANZHISHUD
018686,博时证券公司指数C,指数型-股票,BSZQGSZSC,BOSHIZHENGQUANGONGSIZHISHUC
018687,东方养老目标2050五年持有混合发起(FOF),FOF-进取型,DFYLMB2050WNCYHHFQFOF,DONGFANGYANGLAOMUBIAO2050WUNIANCHIYOUHUNHEFAQIFOF
018689,永赢恒欣稳健养老目标三年持有混合(FOF)Y,FOF-稳健型,YYHXWJYLMBSNCYHHFOFY,YONGYINGHENGXINWENJIANYANGLAOMUBIAOSANNIANCHIYOUHUNHEFOFY
018690,德邦大健康灵活配置混合C,混合型-灵活,DBDJKLHPZHHC,DEBANGDAJIANKANGLINGHUOPEIZHIHUNHEC
018691,兴证全球恒盛90天持有债券A,债券型-长债,XZQQHS90TCYZQA,XINGZHENGQUANQIUHENGSHENG90TIANCHIYOUZHAIQUANA
018692,兴证全球恒盛90天持有债券C,债券型-长债,XZQQHS90TCYZQC,XINGZHENGQUANQIUHENGSHENG90TIANCHIYOUZHAIQUANC
018693,大成核心双动力混合C,混合型-偏股,DCHXSDLHHC,DACHENGHEXINSHUANGDONGLIHUNHEC
018694,大成智惠量化多策略混合C,混合型-灵活,DCZHLHDCLHHC,DACHENGZHIHUILIANGHUADUOCELUEHUNHEC
018695,博道消费智航C,股票型,BDXFZHC,BODAOXIAOFEIZHIHANGC
018696,建信优享养老三年持有混合(FOF)Y,FOF-均衡型,JXYXYLSNCYHHFOFY,JIANXINYOUXIANGYANGLAOSANNIANCHIYOUHUNHEFOFY
018697,尚正臻元债券,债券型-长债,SZZYZQ,SHANGZHENGZHENYUANZHAIQUAN
018700,海富通养老目标日期2035(FOF)Y,FOF-均衡型,HFTYLMBRQ2035FOFY,HAIFUTONGYANGLAOMUBIAORIQI2035FOFY
018701,中银惠利半年定期开放债券B,债券型-长债,ZYHLBNDQKFZQB,ZHONGYINHUILIBANNIANDINGQIKAIFANGZHAIQUANB
018702,德邦优化C,混合型-灵活,DBYHC,DEBANGYOUHUAC
018708,交银悦信精选混合A,混合型-偏股,JYYXJXHHA,JIAOYINYUEXINJINGXUANHUNHEA
018709,交银悦信精选混合C,混合型-偏股,JYYXJXHHC,JIAOYINYUEXINJINGXUANHUNHEC
018710,鹏华沪深港新兴成长混合C,混合型-灵活,PHHSGXXCZHHC,PENGHUAHUSHENGANGXINXINGCHENGZHANGHUNHEC
018711,华泰柏瑞祥泰稳健养老目标偏债一年(FOF),FOF-稳健型,HTBRXTWJYLMBPZYNFOF,HUATAIBAIRUIXIANGTAIWENJIANYANGLAOMUBIAOPIANZHAIYINIANFOF
018714,平安新鑫优选混合A,混合型-偏股,PAXXYXHHA,PINGANXINXINYOUXUANHUNHEA
018715,平安新鑫优选混合C,混合型-偏股,PAXXYXHHC,PINGANXINXINYOUXUANHUNHEC
018716,工银瑞宁3个月定开债券A,债券型-长债,GYRN3GYDKZQA,GONGYINRUINING3GEYUEDINGKAIZHAIQUANA
018717,工银瑞宁3个月定开债券C,债券型-长债,GYRN3GYDKZQC,GONGYINRUINING3GEYUEDINGKAIZHAIQUANC
018718,中银证券安澈债券A,债券型-长债,ZYZQACZQA,ZHONGYINZHENGQUANANCHEZHAIQUANA
018719,中银证券安澈债券C,债券型-长债,ZYZQACZQC,ZHONGYINZHENGQUANANCHEZHAIQUANC
018720,国联添安稳健养老目标一年持有混合(FOF)Y,FOF-稳健型,GLTAWJYLMBYNCYHHFOFY,GUOLIANTIANANWENJIANYANGLAOMUBIAOYINIANCHIYOUHUNHEFOFY
018721,华夏中证港股通50ETF发起式联接A,指数型-股票,HXZZGGT50ETFFQSLJA,HUAXIAZHONGZHENGGANGGUTONG50ETFFAQISHILIANJIEA
018722,华夏中证港股通50ETF发起式联接C,指数型-股票,HXZZGGT50ETFFQSLJC,HUAXIAZHONGZHENGGANGGUTONG50ETFFAQISHILIANJIEC
018723,华泰保兴中证同业存单AAA指数7天持有期,指数型-固收,HTBXZZTYCDAAAZS7TCYQ,HUATAIBAOXINGZHONGZHENGTONGYECUNDANAAAZHISHU7TIANCHIYOUQI
018724,长信汇智量化选股混合A,混合型-偏股,CXHZLHXGHHA,CHANGXINHUIZHILIANGHUAXUANGUHUNHEA
018725,长信汇智量化选股混合C,混合型-偏股,CXHZLHXGHHC,CHANGXINHUIZHILIANGHUAXUANGUHUNHEC
018728,华夏智胜新锐股票A,股票型,HXZSXRGPA,HUAXIAZHISHENGXINRUIGUPIAOA
018729,华夏智胜新锐股票C,股票型,HXZSXRGPC,HUAXIAZHISHENGXINRUIGUPIAOC
018730,华夏招鑫鸿瑞混合A,混合型-偏股,HXZXHRHHA,HUAXIAZHAOXINHONGRUIHUNHEA
018731,华夏招鑫鸿瑞混合C,混合型-偏股,HXZXHRHHC,HUAXIAZHAOXINHONGRUIHUNHEC
018732,华夏中证智选1000价值稳健策略ETF发起式联接A,指数型-股票,HXZZZX1000JZWJCLETFFQSLJA,HUAXIAZHONGZHENGZHIXUAN1000JIAZHIWENJIANCELUEETFFAQISHILIANJIEA
018733,华夏中证智选1000价值稳健策略ETF发起式联接C,指数型-股票,HXZZZX1000JZWJCLETFFQSLJC,HUAXIAZHONGZHENGZHIXUAN1000JIAZHIWENJIANCELUEETFFAQISHILIANJIEC
018734,华夏中证绿色电力ETF发起式联接A,指数型-股票,HXZZLSDLETFFQSLJA,HUAXIAZHONGZHENGLVSEDIANLIETFFAQISHILIANJIEA
018735,华夏中证绿色电力ETF发起式联接C,指数型-股票,HXZZLSDLETFFQSLJC,HUAXIAZHONGZHENGLVSEDIANLIETFFAQISHILIANJIEC
018736,景顺长城景颐裕利债券A,债券型-混合二级,JSCCJYYLZQA,JINGSHUNCHANGCHENGJINGYIYULIZHAIQUANA
018737,景顺长城景颐裕利债券C,债券型-混合二级,JSCCJYYLZQC,JINGSHUNCHANGCHENGJINGYIYULIZHAIQUANC
018738,博时标普500ETF联接E(人民币),指数型-海外股票,BSBP500ETFLJERMB,BOSHIBIAOPU500ETFLIANJIEERENMINBI
018741,万家集利债券发起式A,债券型-混合二级,WJJLZQFQSA,WANJIAJILIZHAIQUANFAQISHIA
018742,万家集利债券发起式C,债券型-混合二级,WJJLZQFQSC,WANJIAJILIZHAIQUANFAQISHIC
018743,易方达优选投资级信用指数发起式C,指数型-固收,YFDYXTZJXYZSFQSC,YIFANGDAYOUXUANTOUZIJIXINYONGZHISHUFAQISHIC
018744,长信90天滚动持有债券A,债券型-中短债,CX90TGDCYZQA,CHANGXIN90TIANGUNDONGCHIYOUZHAIQUANA
018745,长信90天滚动持有债券C,债券型-中短债,CX90TGDCYZQC,CHANGXIN90TIANGUNDONGCHIYOUZHAIQUANC
018746,永赢匠心增利债券A,债券型-混合二级,YYJXZLZQA,YONGYINGJIANGXINZENGLIZHAIQUANA
018747,永赢匠心增利债券C,债券型-混合二级,YYJXZLZQC,YONGYINGJIANGXINZENGLIZHAIQUANC
018748,富国安恒60天持有期债券发起式A,债券型-中短债,FGAH60TCYQZQFQSA,FUGUOANHENG60TIANCHIYOUQIZHAIQUANFAQISHIA
018749,富国安恒60天持有期债券发起式C,债券型-中短债,FGAH60TCYQZQFQSC,FUGUOANHENG60TIANCHIYOUQIZHAIQUANFAQISHIC
018752,天弘阿尔法优选混合A,混合型-偏股,THAEFYXHHA,TIANHONGAERFAYOUXUANHUNHEA
018753,天弘阿尔法优选混合C,混合型-偏股,THAEFYXHHC,TIANHONGAERFAYOUXUANHUNHEC
018754,兴业均衡优选混合A,混合型-偏股,XYJHYXHHA,XINGYEJUNHENGYOUXUANHUNHEA
018755,兴业均衡优选混合C,混合型-偏股,XYJHYXHHC,XINGYEJUNHENGYOUXUANHUNHEC
018756,睿远稳益增强30天持有债券A,债券型-混合二级,RYWYZQ30TCYZQA,RUIYUANWENYIZENGQIANG30TIANCHIYOUZHAIQUANA
018757,睿远稳益增强30天持有债券C,债券型-混合二级,RYWYZQ30TCYZQC,RUIYUANWENYIZENGQIANG30TIANCHIYOUZHAIQUANC
018758,山西证券汇利一年定开债A,债券型-长债,SXZQHLYNDKZA,SHANXIZHENGQUANHUILIYINIANDINGKAIZHAIA
018759,山西证券汇利一年定开债C,债券型-长债,SXZQHLYNDKZC,SHANXIZHENGQUANHUILIYINIANDINGKAIZHAIC
018760,景顺长城量化先锋混合C,混合型-偏股,JSCCLHXFHHC,JINGSHUNCHANGCHENGLIANGHUAXIANFENGHUNHEC
018761,鑫元乐享90天持有债券A,债券型-长债,XYLX90TCYZQA,XINYUANLEXIANG90TIANCHIYOUZHAIQUANA
018762,鑫元乐享90天持有债券C,债券型-长债,XYLX90TCYZQC,XINYUANLEXIANG90TIANCHIYOUZHAIQUANC
018763,汇添富稳荣回报债券发起式A,债券型-混合二级,HTFWRHBZQFQSA,HUITIANFUWENRONGHUIBAOZHAIQUANFAQISHIA
018764,汇添富稳荣回报债券发起式C,债券型-混合二级,HTFWRHBZQFQSC,HUITIANFUWENRONGHUIBAOZHAIQUANFAQISHIC
018769,汇添富90天短债D,债券型-中短债,HTF90TDZD,HUITIANFU90TIANDUANZHAID
018770,汇添富收益快钱货币F,货币型-普通货币,HTFSYKQHBF,HUITIANFUSHOUYIKUAIQIANHUOBIF
018771,汇添富稳合4个月持有债券D,债券型-混合一级,HTFWH4GYCYZQD,HUITIANFUWENHE4GEYUECHIYOUZHAIQUAND
018772,南方惠享稳健添利债券A,债券型-混合二级,NFHXWJTLZQA,NANFANGHUIXIANGWENJIANTIANLIZHAIQUANA
018773,南方惠享稳健添利债券C,债券型-混合二级,NFHXWJTLZQC,NANFANGHUIXIANGWENJIANTIANLIZHAIQUANC
018774,汇添富华证专精特新100指数发起式A,指数型-股票,HTFHZZJTX100ZSFQSA,HUITIANFUHUAZHENGZHUANJINGTEXIN100ZHISHUFAQISHIA
018775,汇添富华证专精特新100指数发起式C,指数型-股票,HTFHZZJTX100ZSFQSC,HUITIANFUHUAZHENGZHUANJINGTEXIN100ZHISHUFAQISHIC
018776,金信精选成长混合A,混合型-偏股,JXJXCZHHA,JINXINJINGXUANCHENGZHANGHUNHEA
018777,金信精选成长混合C,混合型-偏股,JXJXCZHHC,JINXINJINGXUANCHENGZHANGHUNHEC
018780,安信活期宝货币C,货币型-普通货币,AXHQBHBC,ANXINHUOQIBAOHUOBIC
018781,泓德添利货币E,货币型-普通货币,HDTLHBE,HONGDETIANLIHUOBIE
018782,汇丰晋信货币C,货币型-普通货币,HFJXHBC,HUIFENGJINXINHUOBIC
018784,信澳鑫瑞6个月持有期债券A,债券型-混合二级,XAXR6GYCYQZQA,XINAOXINRUI6GEYUECHIYOUQIZHAIQUANA
018785,信澳鑫瑞6个月持有期债券C,债券型-混合二级,XAXR6GYCYQZQC,XINAOXINRUI6GEYUECHIYOUQIZHAIQUANC
018786,招商国证2000指数增强A,指数型-股票,ZSGZ2000ZSZQA,ZHAOSHANGGUOZHENG2000ZHISHUZENGQIANGA
018787,招商国证2000指数增强C,指数型-股票,ZSGZ2000ZSZQC,ZHAOSHANGGUOZHENG2000ZHISHUZENGQIANGC
018788,中信建投臻选成长混合发起式A,混合型-偏股,ZXJTZXCZHHFQSA,ZHONGXINJIANTOUZHENXUANCHENGZHANGHUNHEFAQISHIA
018789,中信建投臻选成长混合发起式C,混合型-偏股,ZXJTZXCZHHFQSC,ZHONGXINJIANTOUZHENXUANCHENGZHANGHUNHEFAQISHIC
018790,华泰柏瑞均衡成长混合A,混合型-偏股,HTBRJHCZHHA,HUATAIBAIRUIJUNHENGCHENGZHANGHUNHEA
018791,华泰柏瑞均衡成长混合C,混合型-偏股,HTBRJHCZHHC,HUATAIBAIRUIJUNHENGCHENGZHANGHUNHEC
018792,汇添富和聚宝货币B,货币型-普通货币,HTFHJBHBB,HUITIANFUHEJUBAOHUOBIB
018793,汇添富和聚宝货币D,货币型-普通货币,HTFHJBHBD,HUITIANFUHEJUBAOHUOBID
018794,汇添富稳益60天持有债券A,债券型-中短债,HTFWY60TCYZQA,HUITIANFUWENYI60TIANCHIYOUZHAIQUANA
018795,汇添富稳益60天持有债券C,债券型-中短债,HTFWY60TCYZQC,HUITIANFUWENYI60TIANCHIYOUZHAIQUANC
018798,易方达安裕60天持有债券A,债券型-长债,YFDAY60TCYZQA,YIFANGDAANYU60TIANCHIYOUZHAIQUANA
018799,易方达安裕60天持有债券C,债券型-长债,YFDAY60TCYZQC,YIFANGDAANYU60TIANCHIYOUZHAIQUANC
018804,广发添福90天持有债券A,债券型-长债,GFTF90TCYZQA,GUANGFATIANFU90TIANCHIYOUZHAIQUANA
018805,广发添福90天持有债券C,债券型-长债,GFTF90TCYZQC,GUANGFATIANFU90TIANCHIYOUZHAIQUANC
018810,易方达天天理财货币D,货币型-普通货币,YFDTTLCHBD,YIFANGDATIANTIANLICAIHUOBID
018812,兴业稳健优选6个月持有混合(FOF)A,FOF-稳健型,XYWJYX6GYCYHHFOFA,XINGYEWENJIANYOUXUAN6GEYUECHIYOUHUNHEFOFA
018813,兴业稳健优选6个月持有混合(FOF)C,FOF-稳健型,XYWJYX6GYCYHHFOFC,XINGYEWENJIANYOUXUAN6GEYUECHIYOUHUNHEFOFC
018814,中金金安债券,债券型-长债,ZJJAZQ,ZHONGJINJINANZHAIQUAN
018817,景顺长城中小创精选股票C,股票型,JSCCZXCJXGPC,JINGSHUNCHANGCHENGZHONGXIAOCHUANGJINGXUANGUPIAOC
018818,鑫元数字经济混合发起式A,混合型-偏股,XYSZJJHHFQSA,XINYUANSHUZIJINGJIHUNHEFAQISHIA
